Customer ID,Recency,Frequency,Monetary,Cancel_Count,Cluster,Segment,predicted_clv,Churned
17338,17,17,12142.57,6,0,Champions,5919.843185025247,0
17339,94,3,362.36,1,3,New/Occasional,247.65302207350223,1
17340,30,18,22404.82,36,0,Champions,10443.32972483101,0
17341,157,5,1889.83,0,2,At-Risk,977.836461880966,1
17342,380,4,1227.54,5,2,At-Risk,429.9320434896288,1
17343,355,6,1259.94,0,2,At-Risk,407.0872926337355,1
17344,46,2,468.11,1,3,New/Occasional,127.62201437513114,0
17345,15,10,1604.68,13,0,Champions,603.5365155987478,0
17346,4,26,5323.0,3,0,Champions,2679.529666188901,0
17347,86,1,228.96,0,1,Lost/Inactive,,1
17348,15,9,2476.41,0,0,Champions,1070.5840663378408,0
17349,179,5,852.25,0,2,At-Risk,400.0044644486263,1
17350,8,7,1906.041,1,0,Champions,820.859644993634,0
17351,36,12,1988.23,0,0,Champions,843.7622294828174,0
17352,696,1,36.25,0,1,Lost/Inactive,-5.943514953680621,1
17353,129,4,3242.0,3,2,At-Risk,1754.416143454432,1
17354,51,4,3143.46,0,2,At-Risk,1725.5639407135875,0
17355,386,1,285.11,0,1,Lost/Inactive,,1
17356,312,5,946.47,0,2,At-Risk,303.13399963881824,1
17357,24,2,388.14,0,3,New/Occasional,,0
17358,303,5,866.05,0,2,At-Risk,364.96959987726353,1
17359,11,2,284.46,0,3,New/Occasional,114.191844119617,0
17360,17,6,1231.38,1,3,New/Occasional,835.4716555412351,0
17361,49,5,880.64,0,3,New/Occasional,280.64622687152536,0
17362,239,7,1024.04,2,2,At-Risk,396.9217195008303,1
17363,395,3,940.86,0,2,At-Risk,102.22161273276642,1
17364,1,28,12070.42,5,0,Champions,5044.693213014993,0
17365,13,15,8224.98,2,0,Champions,3726.1875090180274,0
17366,432,2,1096.24,1,2,At-Risk,313.4549372017378,1
17367,238,1,168.4,0,1,Lost/Inactive,,1
17368,23,14,2826.14,18,0,Champions,1186.1540432109782,0
17369,456,1,979.2,0,1,Lost/Inactive,,1
17370,73,4,446.18,0,3,New/Occasional,578.6401222162244,0
17371,17,6,662.55,0,3,New/Occasional,273.0246612957328,0
17372,41,28,4377.56,12,0,Champions,1812.0672876250928,0
17373,40,7,1167.5,0,2,At-Risk,533.0003723517603,0
17374,219,3,727.11,1,2,At-Risk,451.5901207980253,1
17375,199,4,660.55,2,2,At-Risk,313.6369380805171,1
17376,71,4,453.64,0,3,New/Occasional,225.9915795365172,0
17377,24,78,18319.41,20,0,Champions,7271.804007931486,0
17378,374,1,10.95,1,1,Lost/Inactive,,1
17379,11,1,404.66,0,3,New/Occasional,,0
17380,434,3,645.0,1,2,At-Risk,128.62692434908345,1
17381,9,38,40002.37,1,0,Champions,17896.026887147425,0
17382,65,8,902.28,0,2,At-Risk,405.5270691248873,0
17383,4,2,309.99,0,3,New/Occasional,241.90814334211765,0
17384,19,3,507.55,0,3,New/Occasional,299.9928974355388,0
17385,15,1,261.11,0,3,New/Occasional,,0
17386,8,7,2812.77,0,0,Champions,2390.3526753132883,0
17387,20,2,784.11,0,3,New/Occasional,2630.325366297261,0
17388,78,11,2691.57,0,2,At-Risk,1112.6706213336877,1
17389,1,61,57224.68,18,0,Champions,23969.47266023544,0
17390,421,1,149.3,0,1,Lost/Inactive,,1
17391,164,2,508.8,0,1,Lost/Inactive,184.65732281580787,1
17392,307,3,626.56,0,2,At-Risk,327.23371148667223,1
17393,411,2,381.15,0,1,Lost/Inactive,131.60957686507064,1
17394,219,1,203.87,0,1,Lost/Inactive,,1
17395,508,1,97.5,0,1,Lost/Inactive,,1
17396,39,14,8807.1,7,0,Champions,6100.267049126644,0
17397,22,3,1233.18,0,3,New/Occasional,893.4052009905462,0
17398,115,3,653.38,0,2,At-Risk,482.82144920955386,1
17400,126,8,4677.05,0,2,At-Risk,1803.9906791872545,1
17401,541,1,114.85,0,1,Lost/Inactive,,1
17402,5,23,5096.18,4,0,Champions,2197.3798991010035,0
17403,36,2,400.57,0,3,New/Occasional,339.1900123697308,0
17404,4,23,47781.12,5,0,Champions,21643.28167765819,0
17405,1,3,1031.41,12,3,New/Occasional,1389.2081178450114,0
17406,333,13,4905.05,10,2,At-Risk,790.7568114590146,1
17407,412,1,552.9,0,1,Lost/Inactive,,1
17408,163,3,316.09000000000003,1,1,Lost/Inactive,38.3894425981139,1
17409,185,10,7793.51,0,2,At-Risk,3100.432308814821,1
17410,16,5,1214.72,0,3,New/Occasional,1297.5892273447046,0
17411,12,5,1425.38,10,3,New/Occasional,544.022114158305,0
17412,3,16,4417.52,6,0,Champions,1749.057301466392,0
17413,405,2,560.14,0,1,Lost/Inactive,255.2209160065368,1
17414,44,6,2249.52,0,2,At-Risk,972.9943996256447,0
17415,80,1,507.84,0,1,Lost/Inactive,,1
17416,30,22,17298.45,3,0,Champions,7441.100965816113,0
17417,549,1,164.18,0,1,Lost/Inactive,,1
17418,42,3,670.0600000000001,0,3,New/Occasional,481.5239391932014,0
17419,11,18,6500.52,2,0,Champions,2953.841686227138,0
17420,50,6,1084.43,2,2,At-Risk,747.0688152775676,0
17421,386,3,1059.41,0,2,At-Risk,484.7665589197272,1
17422,16,11,3594.76,28,0,Champions,1980.244158250622,0
17423,46,3,1118.95,2,3,New/Occasional,713.7435896302162,0
17425,19,2,759.1700000000001,0,3,New/Occasional,349.4402163591077,0
17426,8,13,8077.77,13,0,Champions,3951.878234711532,0
17427,72,1,100.8,0,1,Lost/Inactive,,0
17428,1,45,31819.76,19,0,Champions,13064.565932886382,0
17429,128,5,1357.46,4,2,At-Risk,649.1082872289579,1
17430,33,4,735.17,0,3,New/Occasional,409.59410879986535,0
17431,313,1,403.3,0,1,Lost/Inactive,,1
17432,18,9,1751.39,0,0,Champions,747.6638419373717,0
17433,88,2,569.96,0,3,New/Occasional,407.83783018403045,1
17434,2,7,2373.82,4,0,Champions,4672.61403746708,0
17435,411,1,331.35,0,1,Lost/Inactive,,1
17436,2,5,534.0600000000001,4,3,New/Occasional,232.6934021608013,0
17437,530,1,373.17,0,1,Lost/Inactive,,1
17438,254,5,1422.77,2,2,At-Risk,607.3802769458835,1
17439,656,1,325.74,0,1,Lost/Inactive,-6.276467322626419,1
17440,157,4,323.58,3,1,Lost/Inactive,141.178072709738,1
17441,732,1,293.35,0,1,Lost/Inactive,-5.679073001230779,1
17442,37,15,4620.3,11,0,Champions,1999.813714909468,0
17443,220,1,534.24,0,1,Lost/Inactive,,1
17444,148,3,2940.04,0,2,At-Risk,2553.629390691641,1
17446,177,2,120.9,0,1,Lost/Inactive,81.63989077440166,1
17447,40,2,541.53,0,3,New/Occasional,726.998073873692,0
17448,497,46,14556.97,17,0,Champions,0.0011978018054805,1
17449,2,13,4951.15,2,0,Champions,2103.892886766353,0
17450,8,51,246973.09,23,0,Champions,141552.48561291915,0
17451,1,7,1721.4,7,0,Champions,3211.0975935037445,0
17453,18,2,486.72,0,3,New/Occasional,682.9852278679812,0
17454,192,10,1547.94,1,2,At-Risk,616.0986216721054,1
17455,204,1,131.7,0,1,Lost/Inactive,,1
17456,365,2,1225.42,0,2,At-Risk,407.1513557703001,1
17457,127,14,5984.81,8,0,Champions,2426.231223066413,1
17458,15,2,529.58,0,3,New/Occasional,440.9403254887261,0
17459,43,2,657.3,0,3,New/Occasional,1621.844931609151,0
17460,94,16,2228.27,17,0,Champions,914.9074323059656,1
17461,23,3,757.46,0,3,New/Occasional,2328.950584601788,0
17462,60,2,675.69,1,3,New/Occasional,370.5557135118034,0
17463,16,7,2557.91,5,0,Champions,1222.0162053722856,0
17464,158,3,1000.94,3,2,At-Risk,454.78283827319706,1
17465,426,7,2542.79,2,2,At-Risk,598.883167951668,1
17466,10,2,763.28,0,3,New/Occasional,1287.577582416667,0
17467,395,1,102.6,0,1,Lost/Inactive,,1
17468,10,3,194.8,0,3,New/Occasional,149.91187755497373,0
17469,16,17,5051.25,10,0,Champions,2125.629042458692,0
17470,45,11,2804.87,0,0,Champions,1558.8755168811765,0
17471,475,1,321.65000000000003,0,1,Lost/Inactive,,1
17472,191,4,935.1,0,2,At-Risk,420.7183612012636,1
17473,409,2,607.0,1,1,Lost/Inactive,199.66999226229456,1
17474,600,1,1047.0,0,1,Lost/Inactive,-6.796746655934448,1
17475,79,1,194.37,0,1,Lost/Inactive,,1
17476,396,2,489.86,3,1,Lost/Inactive,157.02781172086986,1
17477,613,2,1144.3,3,2,At-Risk,127.3518169988236,1
17478,408,2,1272.8000000000002,0,2,At-Risk,409.34107810561113,1
17479,633,1,389.2600000000001,0,1,Lost/Inactive,-6.480167478704159,1
17480,78,2,902.03,2,3,New/Occasional,611.9307006208375,1
17481,4,4,1255.59,1,3,New/Occasional,2638.1266878509987,0
17482,487,2,778.19,0,1,Lost/Inactive,301.3512322862477,1
17483,65,4,591.73,0,3,New/Occasional,364.59027737523775,0
17484,576,2,209.57,0,1,Lost/Inactive,29.71485141570493,1
17486,261,1,396.87,0,1,Lost/Inactive,,1
17487,728,1,160.55,0,1,Lost/Inactive,-5.707284289501995,1
17488,641,1,336.5,0,1,Lost/Inactive,-6.398898578579876,1
17489,59,2,376.64,0,3,New/Occasional,367.172229684605,0
17490,1,9,2750.5,10,0,Champions,1410.7933814740752,0
17491,1,17,5981.07,1,0,Champions,2998.133246876626,0
17492,248,3,1122.42,0,2,At-Risk,568.7474938625551,1
17493,385,1,100.91,0,1,Lost/Inactive,,1
17494,502,1,54.7,0,1,Lost/Inactive,,1
17495,8,3,806.72,5,3,New/Occasional,517.015113627381,0
17496,359,4,1412.89,2,2,At-Risk,509.920199285508,1
17497,390,2,287.25,0,1,Lost/Inactive,64.47870970551907,1
17498,76,1,272.22,0,1,Lost/Inactive,,1
17499,290,2,1341.39,2,2,At-Risk,548.9169605873908,1
17500,17,3,1138.0,0,3,New/Occasional,4098.058689357206,0
17501,221,2,288.6,0,1,Lost/Inactive,,1
17502,9,4,689.1,0,3,New/Occasional,2044.0306057413331,0
17503,3,2,558.96,0,3,New/Occasional,1298.5631557694894,0
17504,206,18,9565.12,13,0,Champions,3092.34003113407,1
17505,162,5,2435.48,0,2,At-Risk,931.398433782736,1
17506,76,1,302.2,2,1,Lost/Inactive,,1
17507,262,2,605.58,0,1,Lost/Inactive,302.0061248773944,1
17508,281,8,4579.23,1,2,At-Risk,1562.7307642818273,1
17509,58,8,6115.14,3,0,Champions,5826.113443257217,0
17510,25,2,514.56,0,3,New/Occasional,394.9131836189218,0
17511,3,60,175603.55,223,0,Champions,73265.1107111864,0
17512,29,18,5467.820000000001,2,0,Champions,2035.845625202075,0
17513,72,3,1158.8,0,2,At-Risk,662.4155235301324,0
17514,128,2,542.83,0,1,Lost/Inactive,174.74731635009738,1
17515,31,9,1617.46,0,0,Champions,868.4823880785214,0
17516,15,6,957.55,0,3,New/Occasional,695.6141514167499,0
17517,309,1,153.94,0,1,Lost/Inactive,,1
17518,426,2,329.42,0,1,Lost/Inactive,126.11284371922804,1
17519,17,15,5109.47,2,0,Champions,2116.3159814416417,0
17520,54,1,546.81,0,3,New/Occasional,,0
17521,30,5,1278.06,1,3,New/Occasional,828.8369561259923,0
17522,2,5,1070.71,0,3,New/Occasional,1304.423086588866,0
17523,11,4,652.74,0,3,New/Occasional,2201.400596295436,0
17524,361,3,539.14,2,1,Lost/Inactive,119.86461740047034,1
17525,360,3,1161.9,0,2,At-Risk,366.3169919277695,1
17526,5,12,4166.04,4,0,Champions,1580.6502030950212,0
17527,54,4,939.37,2,3,New/Occasional,948.754318085595,0
17528,1,8,3628.5,7,0,Champions,6925.152285272135,0
17529,610,2,1240.25,0,2,At-Risk,158.26681390796705,1
17530,1,12,3141.51,1,0,Champions,1305.9311480016515,0
17531,190,3,1266.82,7,2,At-Risk,472.1333316504498,1
17532,386,1,65.34,0,1,Lost/Inactive,,1
17533,435,1,34.8,0,1,Lost/Inactive,,1
17534,54,5,1668.83,0,2,At-Risk,652.2399688466749,0
17535,280,1,164.4,0,1,Lost/Inactive,,1
17536,177,3,364.83,0,1,Lost/Inactive,204.7974452790848,1
17537,30,2,897.62,0,3,New/Occasional,447.66413735885607,0
17538,26,1,98.42,0,3,New/Occasional,,0
17539,618,4,1226.57,3,2,At-Risk,82.5082018214151,1
17540,25,6,1590.6,1,3,New/Occasional,742.1879144501187,0
17541,510,1,124.46,0,1,Lost/Inactive,,1
17542,270,3,341.7,0,1,Lost/Inactive,140.8858009538327,1
17543,550,1,120.05,0,1,Lost/Inactive,,1
17544,390,3,960.69,0,2,At-Risk,,1
17545,43,6,1448.54,0,2,At-Risk,812.2871302520657,0
17547,376,2,727.85,7,1,Lost/Inactive,238.28227106456777,1
17548,234,4,731.26,19,2,At-Risk,414.7381885724797,1
17549,24,2,148.86,0,3,New/Occasional,627.0740566076045,0
17550,197,9,2547.64,17,2,At-Risk,1096.718379053044,1
17551,359,1,306.84,0,1,Lost/Inactive,,1
17552,60,12,3085.29,6,0,Champions,1411.0547933899882,0
17553,130,4,3757.6,0,2,At-Risk,1814.9633416883044,1
17554,1,5,1952.45,0,3,New/Occasional,2205.762120338213,0
17555,20,5,1057.74,0,3,New/Occasional,556.9799058558469,0
17556,206,2,300.67,0,1,Lost/Inactive,198.6408167622137,1
17557,14,4,575.46,0,3,New/Occasional,290.4463610620167,0
17558,393,1,259.17,0,1,Lost/Inactive,,1
17559,513,1,167.62,0,1,Lost/Inactive,,1
17560,95,8,1895.8,0,2,At-Risk,850.6445937206545,1
17561,19,4,722.34,0,3,New/Occasional,283.8978765476454,0
17562,14,7,1122.38,1,3,New/Occasional,1297.33581054566,0
17563,578,2,392.38,6,1,Lost/Inactive,12.077709976583863,1
17564,24,3,454.01,0,3,New/Occasional,1062.0377146047324,0
17565,587,1,131.83,0,1,Lost/Inactive,-6.930152240212308,1
17566,8,2,901.21,0,3,New/Occasional,3242.9988094399864,0
17567,7,9,5356.03,12,0,Champions,3518.460125615603,0
17568,633,1,382.79,0,1,Lost/Inactive,-6.471035454678373,1
17569,332,1,344.14,0,1,Lost/Inactive,,1
17570,382,1,100.0,1,1,Lost/Inactive,,1
17571,50,5,1703.75,0,2,At-Risk,986.8568837441308,0
17572,71,10,723.0100000000001,0,2,At-Risk,304.5445734637033,0
17573,29,3,380.6,1,3,New/Occasional,602.3278938064801,0
17574,243,1,185.65,0,1,Lost/Inactive,,1
17575,667,1,171.7,0,1,Lost/Inactive,-6.175206600227606,1
17576,8,41,9056.81,7,0,Champions,3732.582620482677,0
17577,645,2,348.75,0,1,Lost/Inactive,59.176123787157685,1
17578,218,7,1047.33,5,2,At-Risk,551.1017549014679,1
17579,5,4,753.28,2,3,New/Occasional,298.6210056571752,0
17580,253,5,545.27,0,2,At-Risk,233.1830048769682,1
17581,1,43,18757.75,31,0,Champions,8003.872165015329,0
17582,236,5,1450.7,1,2,At-Risk,622.8763332344058,1
17583,560,1,135.95,0,1,Lost/Inactive,-7.213382267708189,1
17584,7,6,5309.42,1,0,Champions,2517.0270556919,0
17585,109,7,2093.3,0,2,At-Risk,1184.9638143282823,1
17586,619,1,167.4,0,1,Lost/Inactive,-6.601281572091574,1
17587,628,1,181.66,0,1,Lost/Inactive,-6.516955680767672,1
17588,100,7,2939.55,4,2,At-Risk,1352.1591824435927,1
17589,60,18,14049.87,10,0,Champions,6635.258656943296,0
17590,2,3,1479.22,0,3,New/Occasional,4972.532626914729,0
17591,73,8,2776.67,1,2,At-Risk,1289.820276653661,0
17592,739,1,148.3,13,1,Lost/Inactive,-5.6372766162016354,1
17593,4,11,8095.8,10,0,Champions,3280.095558144687,0
17594,85,4,2497.88,0,2,At-Risk,1185.843849860649,1
17595,12,2,388.79,0,3,New/Occasional,1363.85885389776,0
17596,23,13,4920.67,2,0,Champions,2009.8356062674093,0
17597,214,5,3484.09,6,2,At-Risk,1836.765588660881,1
17598,381,1,409.98,0,1,Lost/Inactive,,1
17599,478,1,52.05,2,1,Lost/Inactive,,1
17600,18,1,161.67000000000002,0,3,New/Occasional,,0
17601,239,2,421.48,0,1,Lost/Inactive,139.65102250787305,1
17602,2,14,7451.13,10,0,Champions,3675.324744504231,0
17603,78,4,1793.48,9,2,At-Risk,800.5391876498287,1
17604,217,6,945.93,0,2,At-Risk,388.8438853002476,1
17605,590,1,160.75,0,1,Lost/Inactive,-6.888547871033615,1
17606,737,1,87.30000000000001,0,1,Lost/Inactive,-5.644199783353973,1
17607,376,1,333.81,0,1,Lost/Inactive,,1
17608,33,4,498.53,0,3,New/Occasional,235.7835914136391,0
17609,41,11,1894.34,3,0,Champions,838.4352742822967,0
17610,540,5,1529.49,15,2,At-Risk,164.8775248805783,1
17611,7,28,8371.98,9,0,Champions,3387.6191630795065,0
17612,53,18,5394.86,28,0,Champions,2293.2414642445906,0
17613,23,14,4559.150000000001,7,0,Champions,3846.201321002211,0
17614,57,1,390.07,0,3,New/Occasional,,0
17615,130,6,733.2,1,2,At-Risk,417.299192261089,1
17616,174,4,1060.8,0,2,At-Risk,696.9007285426417,1
17617,559,1,395.33,2,1,Lost/Inactive,,1
17618,6,11,4073.24,5,0,Champions,1756.6780205189316,0
17619,312,1,218.52,0,1,Lost/Inactive,,1
17620,60,1,81.44,0,1,Lost/Inactive,,0
17621,21,6,3175.12,2,0,Champions,1476.2731144381453,0
17622,598,2,1130.21,1,2,At-Risk,84.17788886492343,1
17623,33,7,2383.67,0,0,Champions,1049.3116307358596,0
17624,15,4,1568.63,0,3,New/Occasional,679.9055633509734,0
17625,18,8,6067.8,0,0,Champions,2548.152421848718,0
17626,603,1,254.0,0,1,Lost/Inactive,-6.766689536921489,1
17627,479,1,296.36,1,1,Lost/Inactive,,1
17628,81,1,75.75,0,1,Lost/Inactive,,1
17629,6,10,2455.52,1,0,Champions,1583.500300812563,0
17630,170,2,503.6,0,1,Lost/Inactive,289.8802191403565,1
17631,2,7,998.49,0,3,New/Occasional,448.0296936524445,0
17633,31,7,2057.39,2,2,At-Risk,1405.0260122711234,0
17634,36,9,2361.9700000000003,0,0,Champions,1428.888968504467,0
17635,424,3,1265.58,1,2,At-Risk,367.5023395618493,1
17636,19,1,285.56,4,3,New/Occasional,,0
17637,31,2,547.0600000000001,0,3,New/Occasional,697.1230252214954,0
17638,647,2,842.4000000000001,0,1,Lost/Inactive,84.50934332117022,1
17639,276,6,615.17,0,2,At-Risk,278.8088439065358,1
17640,87,6,3168.94,2,2,At-Risk,1498.6833006088118,1
17642,120,5,1824.49,0,2,At-Risk,767.5852396188164,1
17643,373,2,541.25,0,1,Lost/Inactive,166.20006211716594,1
17644,1,20,6028.6,17,0,Champions,2618.970778164629,0
17646,219,12,4149.79,9,2,At-Risk,1417.188597734141,1
17647,65,3,331.66,0,3,New/Occasional,114.19704216064072,0
17648,61,5,2216.37,1,2,At-Risk,1672.85069308436,0
17649,138,3,1578.89,3,2,At-Risk,751.7165681050561,1
17650,21,1,166.07999999999998,0,3,New/Occasional,,0
17651,12,16,5703.52,9,0,Champions,3235.679995570616,0
17652,25,12,4867.72,11,0,Champions,4766.102987368023,0
17653,37,4,1207.56,6,3,New/Occasional,2320.7729512135056,0
17654,277,1,117.55,0,1,Lost/Inactive,,1
17655,11,9,3652.48,2,0,Champions,2547.0537793408325,0
17656,73,5,1674.69,0,2,At-Risk,2470.912105175149,0
17657,430,1,126.0,0,1,Lost/Inactive,,1
17658,26,2,595.42,4,3,New/Occasional,617.194100703721,0
17659,17,14,3834.79,4,0,Champions,2563.754337466361,0
17660,141,2,359.47,0,1,Lost/Inactive,150.49129174180706,1
17662,662,2,412.92,0,1,Lost/Inactive,20.4103996160691,1
17663,26,17,5175.83,11,0,Champions,2287.853076422748,0
17664,19,4,1166.23,0,3,New/Occasional,532.8328158807587,0
17665,493,1,563.1,0,1,Lost/Inactive,,1
17666,4,5,2047.8,0,3,New/Occasional,1178.9473077666344,0
17667,66,9,3950.7,3,0,Champions,1800.86314195668,0
17668,1,2,347.75,0,3,New/Occasional,1109.2638236485534,0
17669,43,10,6142.35,0,0,Champions,2466.912430917553,0
17670,228,1,205.7,0,1,Lost/Inactive,,1
17671,16,5,2403.34,8,3,New/Occasional,1788.1042408320836,0
17672,50,7,5778.63,5,0,Champions,2931.9089846017964,0
17673,2,13,4233.58,2,0,Champions,1881.687571393436,0
17674,74,2,851.7,0,3,New/Occasional,352.49345551329674,0
17675,1,70,38259.6,36,0,Champions,16229.6058488201,0
17676,4,10,2765.84,5,0,Champions,1277.86866277675,0
17677,2,54,36692.91,49,0,Champions,15528.040503619795,0
17678,264,2,599.76,1,1,Lost/Inactive,256.1450728793286,1
17679,53,7,3577.61,24,2,At-Risk,1504.4375678534293,0
17680,24,3,497.4500000000001,1,3,New/Occasional,224.2111359473868,0
17681,597,5,731.2,1,2,At-Risk,34.3943032173116,1
17682,10,11,4456.78,1,0,Champions,2090.466369026691,0
17683,386,3,819.01,0,2,At-Risk,178.06664120097986,1
17684,44,1,239.41,0,3,New/Occasional,,0
17685,17,12,5943.17,2,0,Champions,2604.956804454713,0
17686,7,9,8296.81,0,0,Champions,4433.762020819494,0
17687,421,1,432.68,0,1,Lost/Inactive,,1
17688,394,1,304.2,1,1,Lost/Inactive,,1
17689,388,2,317.08,0,1,Lost/Inactive,116.02865367937429,1
17690,30,20,7448.1,2,0,Champions,3377.0968460022523,0
17691,358,4,780.0500000000001,1,2,At-Risk,295.4995946007036,1
17692,127,12,2975.8,2,2,At-Risk,1489.045244376252,1
17693,137,1,200.47,2,1,Lost/Inactive,,1
17694,142,3,1695.97,0,2,At-Risk,796.6144342644913,1
17695,132,5,1746.04,1,2,At-Risk,765.5910842526674,1
17696,38,27,7679.59,35,0,Champions,3154.307853735876,0
17697,236,1,338.95,0,1,Lost/Inactive,,1
17698,261,1,154.95,0,1,Lost/Inactive,,1
17699,477,2,442.0,0,1,Lost/Inactive,152.31821210839323,1
17700,17,14,6679.97,8,0,Champions,2660.6935396658123,0
17701,253,1,417.95,0,1,Lost/Inactive,,1
17702,30,6,3144.04,15,0,Champions,1919.9892824799083,0
17703,35,4,1094.84,0,3,New/Occasional,699.3922298388876,0
17704,169,2,885.19,0,2,At-Risk,839.740064791027,1
17705,3,11,2083.9,5,0,Champions,1125.9909518445056,0
17706,4,31,20749.98,37,0,Champions,8505.176765216105,0
17707,185,8,609.3,1,2,At-Risk,251.33908906330623,1
17708,188,4,887.9300000000001,0,2,At-Risk,466.9501243761372,1
17709,170,5,671.01,0,2,At-Risk,245.27318920289872,1
17710,424,1,293.5,0,1,Lost/Inactive,,1
17711,11,2,385.1,0,3,New/Occasional,291.2167849997506,0
17712,45,1,522.91,0,3,New/Occasional,,0
17713,382,4,1198.09,0,2,At-Risk,382.83308219385015,1
17714,321,5,1410.18,4,2,At-Risk,478.6429904994311,1
17715,201,2,489.6,0,1,Lost/Inactive,293.8447446582405,1
17716,23,24,15956.97,13,0,Champions,6710.516842582945,0
17717,421,1,376.92,0,1,Lost/Inactive,,1
17718,232,2,439.18,1,1,Lost/Inactive,117.26149455998986,1
17719,38,15,5396.04,4,0,Champions,5200.765422132538,0
17720,26,10,2768.91,3,0,Champions,1490.9669099504274,0
17721,659,1,307.21000000000004,0,1,Lost/Inactive,-6.242345564784637,1
17722,96,5,4430.36,5,2,At-Risk,2953.088744070359,1
17723,127,7,3378.4000000000005,0,2,At-Risk,2622.7205536700862,1
17724,71,3,1033.0,5,2,At-Risk,1430.7532825849391,0
17725,16,11,3439.08,6,0,Champions,3347.844772069705,0
17726,395,7,1092.06,1,2,At-Risk,220.8073466610095,1
17727,15,1,1060.25,1,3,New/Occasional,,0
17728,4,5,4238.76,7,0,Champions,2515.289083093428,0
17729,596,1,438.65,0,1,Lost/Inactive,-6.827072978046038,1
17730,3,20,7773.8,3,0,Champions,3970.109533766367,0
17731,79,6,1708.99,16,2,At-Risk,727.8665405212107,1
17732,373,8,2470.39,3,2,At-Risk,86.68936212396365,1
17733,39,2,692.19,0,3,New/Occasional,887.567223826774,0
17734,54,6,1442.32,0,2,At-Risk,613.8417045834673,0
17735,2,26,17244.93,5,0,Champions,10436.809769781705,0
17736,9,3,377.44,1,3,New/Occasional,191.2733727387087,0
17737,9,2,168.24,0,3,New/Occasional,411.6187911925102,0
17738,19,13,4183.56,3,0,Champions,1973.885866136048,0
17739,12,18,7730.59,3,0,Champions,3220.851620089072,0
17740,389,6,426.9,0,2,At-Risk,119.8262233226309,1
17741,407,2,101.1,0,1,Lost/Inactive,46.86580665053721,1
17742,113,11,2098.48,0,2,At-Risk,831.9273432065563,1
17743,448,1,229.2,2,1,Lost/Inactive,,1
17744,4,7,2649.14,1,0,Champions,1974.0374777891543,0
17745,478,2,600.34,0,1,Lost/Inactive,65.13713828548252,1
17746,240,4,904.18,4,2,At-Risk,330.83331079918526,1
17747,113,1,71.4,1,1,Lost/Inactive,,1
17748,527,1,358.15,0,1,Lost/Inactive,,1
17749,178,3,1026.18,0,2,At-Risk,501.7081755664277,1
17750,5,9,1797.57,0,0,Champions,2348.893526209228,0
17751,421,1,157.86,0,1,Lost/Inactive,,1
17752,359,1,80.64,0,1,Lost/Inactive,,1
17753,464,4,390.56,1,1,Lost/Inactive,171.06686512098156,1
17754,1,13,4577.53,4,0,Champions,1946.1602665723235,0
17756,376,3,733.7,0,2,At-Risk,153.35236596241265,1
17757,1,56,9422.45,5,0,Champions,4165.579684705003,0
17758,19,12,5012.53,0,0,Champions,2630.045142966248,0
17759,17,5,1276.91,0,3,New/Occasional,750.9107921477504,0
17760,22,6,918.93,1,3,New/Occasional,438.70189725619343,0
17761,33,1,712.78,0,3,New/Occasional,,0
17762,456,1,129.75,0,1,Lost/Inactive,,1
17763,263,4,86.15,6,1,Lost/Inactive,43.89816651563961,1
17764,51,5,1623.64,0,2,At-Risk,716.0184855858804,0
17765,159,4,530.8,0,2,At-Risk,295.11728290068714,1
17766,381,2,299.61,0,1,Lost/Inactive,,1
17767,15,2,413.05,0,3,New/Occasional,355.8234315616695,0
17768,8,7,3509.51,1,0,Champions,1503.2941160229998,0
17769,13,17,7103.08,12,0,Champions,3185.3409691123966,0
17770,199,5,1143.27,0,2,At-Risk,476.2322563367544,1
17771,57,4,387.41,0,3,New/Occasional,241.8024045740287,0
17772,11,3,384.77,0,3,New/Occasional,251.04946839436468,0
17773,514,2,585.27,0,1,Lost/Inactive,124.14613958505068,1
17774,97,9,3328.05,4,2,At-Risk,1376.9303773990107,1
17775,255,1,56.4,0,1,Lost/Inactive,,1
17776,387,2,338.56,1,1,Lost/Inactive,86.82358478018816,1
17777,25,3,665.86,0,3,New/Occasional,1315.075183295763,0
17778,662,1,197.7,0,1,Lost/Inactive,-6.22542388409647,1
17779,21,3,658.57,2,3,New/Occasional,751.6712077584858,0
17780,667,3,352.91,0,1,Lost/Inactive,42.40681696370023,1
17781,159,2,188.02,0,1,Lost/Inactive,149.5787474280456,1
17782,383,2,679.02,0,1,Lost/Inactive,,1
17783,72,3,379.91,0,3,New/Occasional,231.6069298757561,0
17784,550,1,112.86,0,1,Lost/Inactive,,1
17785,53,3,403.38,0,3,New/Occasional,216.72968412139,0
17786,85,2,278.74,0,1,Lost/Inactive,260.2616631036964,1
17787,153,4,2601.4700000000003,0,2,At-Risk,1028.5181301695818,1
17788,74,2,1117.9,0,3,New/Occasional,3189.7985914533847,0
17789,281,2,397.15,0,1,Lost/Inactive,179.94342333581017,1
17790,27,20,2783.61,0,0,Champions,1477.922894854453,0
17791,30,1,106.1,0,3,New/Occasional,,0
17792,467,2,370.05,0,1,Lost/Inactive,48.38724252057232,1
17793,25,1,323.04,0,3,New/Occasional,,0
17794,687,2,147.3,0,1,Lost/Inactive,2.768172139267752,1
17795,180,2,350.39,0,1,Lost/Inactive,297.82039159240986,1
17796,40,7,1361.99,0,2,At-Risk,945.644760702602,0
